S/N,Category,Title,Price,Item_url,Image_url
138,shoe,NIKE Lebron Xviii 27.5cm Cq9283-900 Multicolor Size 27.5cm Sneakers From Japan,$327.25,https://www.ebay.com/itm/114804880909?hash=item1abae7760d:g:Q9kAAOSwe4FgnDB0,https://i.ebayimg.com/thumbs/images/g/Q9kAAOSwe4FgnDB0/s-l225.jpg
139,shoe,NIKE  27 cm Ct2298-101 White Size 27cm Fashion sneakers 8154 From Japan,$294.10,https://www.ebay.com/itm/114883907726?hash=item1abf9d508e:g:eZAAAOSwgm1g53ZG,https://i.ebayimg.com/thumbs/images/g/eZAAAOSwgm1g53ZG/s-l225.jpg
140,shoe,NIKE  90 Pnd Qs Air 825512-004 27.5cm  Black Size 27.5cm Sneakers From Japan,$227.80,https://www.ebay.com/itm/114883325315?hash=item1abf946d83:g:F7MAAOSwcYpg5wCp,https://i.ebayimg.com/thumbs/images/g/F7MAAOSwcYpg5wCp/s-l225.jpg
141,shoe,NIKE Low-Cut Cz7911-001 27cm Black 27cm Fashion sneakers 7130 From Japan,$327.25,https://www.ebay.com/itm/114752865593?hash=item1ab7cdc539:g:g7kAAOSwuYBgadcC,https://i.ebayimg.com/thumbs/images/g/g7kAAOSwuYBgadcC/s-l225.jpg
142,shoe,NIKE TAGGED CW7298-100 270 AIR 26CM White Size 26cm Sneakers 2367 From Japan,$171.70,https://www.ebay.com/itm/114821307324?hash=item1abbe21bbc:g:h40AAOSwj~NgqgQa,https://i.ebayimg.com/thumbs/images/g/h40AAOSwj~NgqgQa/s-l225.jpg
143,shoe,800$ Balenciaga Red Leather High Tops Sneakers size US 13 or EU 46 Made in Italy,$599.00,https://www.ebay.com/itm/174820719908?hash=item28b4207d24:g:1MMAAOSwMl9aYQt2,https://i.ebayimg.com/thumbs/images/g/1MMAAOSwMl9aYQt2/s-l225.jpg
144,shoe,Nike Air Max 95 Premium Throwback Future Black Purple 538416-021 US Size 10.5,$119.99,https://www.ebay.com/itm/144218164969?epid=26039820547&hash=item2194128ee9:g:lJEAAOSw5blhT3Gf,https://i.ebayimg.com/thumbs/images/g/lJEAAOSw5blhT3Gf/s-l225.jpg
145,shoe,NIKE 95 Air Premium At8505-001 28.5cm Black Size 28.5cm Sneakers From Japan,$361.25,https://www.ebay.com/itm/114631871134?hash=item1ab0978a9e:g:gBkAAOSwZeBgAWdJ,https://i.ebayimg.com/thumbs/images/g/gBkAAOSwZeBgAWdJ/s-l225.jpg
146,shoe,Kurt Geiger Fly Mens Hi Top Sneakers Synthetic Black Size 11 / 45,$54.69,https://www.ebay.com/itm/133887103864?hash=item1f2c4b1378:g:4dAAAOSwnYFg-IPq,https://i.ebayimg.com/thumbs/images/g/4dAAAOSwnYFg-IPq/s-l225.jpg
147,shoe,Nike Alpha Menace Elite 2 Football Cleats White Orange  BV2077-104 Men's Sz 11,$99.99,https://www.ebay.com/itm/144218150971?hash=item219412583b:g:kqAAAOSw8nBhT23p,https://i.ebayimg.com/thumbs/images/g/kqAAAOSw8nBhT23p/s-l225.jpg
148,shoe,La Sportiva Mutant Mens 10.5 Gray Trail Running Shoes,$39.00,https://www.ebay.com/itm/124919552080?hash=item1d15c91850:g:Z~0AAOSw8~phT1x-,https://i.ebayimg.com/thumbs/images/g/Z~0AAOSw8~phT1x-/s-l225.jpg
149,shoe,NIKE Low-Cut 28cm Gray 28cm Fashion sneakers 7142 From Japan,$260.95,https://www.ebay.com/itm/114752464485?hash=item1ab7c7a665:g:KMwAAOSwi-dgaW1~,https://i.ebayimg.com/thumbs/images/g/KMwAAOSwi-dgaW1~/s-l225.jpg
150,shoe,NIKE  130690-600 12 28cm Red Leather Red Size 28cm Fashion sneakers From Japan,$312.80,https://www.ebay.com/itm/114627499040?hash=item1ab054d420:g:yHoAAOSw71Nf~iz3,https://i.ebayimg.com/thumbs/images/g/yHoAAOSw71Nf~iz3/s-l225.jpg
151,shoe,NIKE Ck0847-001 26.5Cm Size US 8.5 Black From Japan Fashion sneaker 1707,$199.52,https://www.ebay.com/itm/114468351765?epid=8039825928&hash=item1aa6d86f15:g:umsAAOSwbC9fivT2,https://i.ebayimg.com/thumbs/images/g/umsAAOSwbC9fivT2/s-l225.jpg
152,shoe,"Adidas by alexander wang AW HIKE IT, us 12, new with tags original box",$216.70,https://www.ebay.com/itm/154625944806?hash=item24006cace6:g:mzwAAOSw891hT0z4,https://i.ebayimg.com/thumbs/images/g/mzwAAOSw891hT0z4/s-l225.jpg
153,shoe,NIKE Air Vapormax 2019 Prm  Premium At6810-100 26. 26.5cm Sneakers,$260.95,https://www.ebay.com/itm/114881822815?hash=item1abf7d805f:g:V-0AAOSwiT9g5Xqe,https://i.ebayimg.com/thumbs/images/g/V-0AAOSwiT9g5Xqe/s-l225.jpg
154,shoe,ADIDAS BB2884 Shoes Size 10.5 mens Glitch Camo Core Black Grey Red Sneakers,$47.97,https://www.ebay.com/itm/185070446939?epid=26047623906&hash=item2b170ee95b:g:m7YAAOSwS9xhRlGY,https://i.ebayimg.com/thumbs/images/g/m7YAAOSwS9xhRlGY/s-l225.jpg
155,shoe,NIKE  27 cm 849559-001 Black Size 27cm Fashion sneakers 8250 From Japan,$277.10,https://www.ebay.com/itm/114883907939?hash=item1abf9d5163:g:w5cAAOSw9Ohg53Zh,https://i.ebayimg.com/thumbs/images/g/w5cAAOSw9Ohg53Zh/s-l225.jpg
156,shoe,NIKE 26cm 917646-007 Black Size 26cm Fashion sneakers 8684 From Japan,$243.95,https://www.ebay.com/itm/114881971818?hash=item1abf7fc66a:g:33QAAOSwSpFg5ZXM,https://i.ebayimg.com/thumbs/images/g/33QAAOSwSpFg5ZXM/s-l225.jpg
157,shoe,NIKE 2090 28Cm Cw4286-100 Size US 10 Black From Japan Fashion sneaker 3881,$299.66,https://www.ebay.com/itm/114469341463?hash=item1aa6e78917:g:V8MAAOSwotVfi9vm,https://i.ebayimg.com/thumbs/images/g/V8MAAOSwotVfi9vm/s-l225.jpg
158,shoe,NIKE Air Foamposite Pro Prm Gray 616750-002 Gray 27.5cm Sneakers From Japan,$294.10,https://www.ebay.com/itm/114753579899?hash=item1ab7d8ab7b:g:~u8AAOSwgrZgap4y,https://i.ebayimg.com/thumbs/images/g/~u8AAOSwgrZgap4y/s-l225.jpg
159,shoe,NIKE Cd6579-071   27.5Cm Leather Black Size 27.5cm Fashion sneakers From Japan,$423.30,https://www.ebay.com/itm/114886296923?hash=item1abfc1c55b:g:DRIAAOSwZ3Zg6dVC,https://i.ebayimg.com/thumbs/images/g/DRIAAOSwZ3Zg6dVC/s-l225.jpg
160,shoe,Adidas Sean Wotherspoon Superturf Adventure Size 12 DEADSTOCK Confirmed Order,$200.00,https://www.ebay.com/itm/115010546695?hash=item1ac729ac07:g:hlIAAOSwC8hhT0m2,https://i.ebayimg.com/thumbs/images/g/hlIAAOSwC8hhT0m2/s-l225.jpg
161,shoe,NIKE Low-Cut 25cm Gray 25cm Fashion sneakers 6485 From Japan,$227.80,https://www.ebay.com/itm/114752463136?hash=item1ab7c7a120:g:p1YAAOSw0LRgaWwt,https://i.ebayimg.com/thumbs/images/g/p1YAAOSw0LRgaWwt/s-l225.jpg
162,shoe,NIKE LOW-CUT 25CM PNK Pink Size 25cm Fashion sneakers 6272 From Japan,$192.80,https://www.ebay.com/itm/114821181364?hash=item1abbe02fb4:g:7qoAAOSwLeBgqc6H,https://i.ebayimg.com/thumbs/images/g/7qoAAOSwLeBgqc6H/s-l225.jpg
163,shoe,NIKE LOW-CUT 25CM  Multicolor Size 25cm Fashion sneakers 1900 From Japan,$187.85,https://www.ebay.com/itm/114821216145?hash=item1abbe0b791:g:DEkAAOSw5Ptgqd4Q,https://i.ebayimg.com/thumbs/images/g/DEkAAOSw5Ptgqd4Q/s-l225.jpg
164,shoe,Nike Zoom KD10 Kevin Durant Oreo White Flyknit Shoes 897815-001 Mens 11.5,$69.99,https://www.ebay.com/itm/144218159776?epid=7039824148&hash=item2194127aa0:g:wV4AAOSwQT9hT3Ab,https://i.ebayimg.com/thumbs/images/g/wV4AAOSwQT9hT3Ab/s-l225.jpg
165,shoe,New Balance Fresh Foam Tempo Mens Size 9 2E Running Shoes MTMPOBR Black Neon,$69.99,https://www.ebay.com/itm/154625400220?hash=item2400645d9c:g:wSUAAOSwYolhRs3d,https://i.ebayimg.com/thumbs/images/g/wSUAAOSwYolhRs3d/s-l225.jpg
166,shoe,Diadora Repubbliche Marinare N9000 MII Lace Up Mens Trainers White Red C0673,$88.88,https://www.ebay.com/itm/313576724978?hash=item4902a119f2:g:TusAAOSwE~Zg0x5p,https://i.ebayimg.com/thumbs/images/g/TusAAOSwE~Zg0x5p/s-l225.jpg
167,shoe,NIKE AIR AIR MAX AA2146-100 26CM  White Size 26cm Sneakers 6985 From Japan,$187.85,https://www.ebay.com/itm/114821283854?hash=item1abbe1c00e:g:EG8AAOSwAQtgqfv~,https://i.ebayimg.com/thumbs/images/g/EG8AAOSwAQtgqfv~/s-l225.jpg
168,shoe,Lebron James Zoom Soldier VII KINGS PRIDE Men’s Sz 11 White Volt 599264-103,$79.98,https://www.ebay.com/itm/115009984672?epid=21039819102&hash=item1ac72118a0:g:Wr4AAOSwCmBhJs4s,https://i.ebayimg.com/thumbs/images/g/Wr4AAOSwCmBhJs4s/s-l225.jpg
169,shoe,NIKE  90 Qs Air Cd0916-100 26.5 cm  White Size 26.5cm Sneakers From Japan,$294.10,https://www.ebay.com/itm/114882665646?hash=item1abf8a5cae:g:d4AAAOSwMJJg5lKL,https://i.ebayimg.com/thumbs/images/g/d4AAAOSwMJJg5lKL/s-l225.jpg
170,shoe,NIKE  25 cm Cz7911-001 Black Size 25cm Fashion sneakers 8220 From Japan,$294.10,https://www.ebay.com/itm/114883907257?hash=item1abf9d4eb9:g:k8gAAOSwn-lg53Yh,https://i.ebayimg.com/thumbs/images/g/k8gAAOSwn-lg53Yh/s-l225.jpg
171,shoe,NIKE Air Air Plus 924453-014 27cm Black Size 27cm Fashion sneakers From Japan,$277.10,https://www.ebay.com/itm/114632435650?hash=item1ab0a027c2:g:qCkAAOSw3QlgAcn9,https://i.ebayimg.com/thumbs/images/g/qCkAAOSw3QlgAcn9/s-l225.jpg
172,shoe,NIKE Air 30cm 924453-014 Sole Black Size 30cm Fashion sneakers 4020 From Japan,$327.25,https://www.ebay.com/itm/114632684027?hash=item1ab0a3f1fb:g:2XsAAOSwGmlgAfa7,https://i.ebayimg.com/thumbs/images/g/2XsAAOSwGmlgAfa7/s-l225.jpg
173,shoe,NIKE Air Air Cd4165-101 27.5cm White Size 27.5cm Fashion sneakers From Japan,$227.80,https://www.ebay.com/itm/114632077256?hash=item1ab09aafc8:g:jpgAAOSwMU5gAYy9,https://i.ebayimg.com/thumbs/images/g/jpgAAOSwMU5gAYy9/s-l225.jpg
174,shoe,"New adidas Yeezy Boost 350 V2 Mono Ice, GW2869, Size US 6",$278.00,https://www.ebay.com/itm/133887245833?epid=28045640098&hash=item1f2c4d3e09:g:un4AAOSwk-thT0i8,https://i.ebayimg.com/thumbs/images/g/un4AAOSwk-thT0i8/s-l225.jpg
175,shoe,Shoes NEW BALANCE M880 G10 GRIGIO-8,$198.75,https://www.ebay.com/itm/124919480746?hash=item1d15c801aa:g:TkYAAOSwOTZfOp6o,https://i.ebayimg.com/thumbs/images/g/TkYAAOSwOTZfOp6o/s-l225.jpg
176,shoe,Shoes NEW BALANCE Msolv CI2 BLU-10,$179.26,https://www.ebay.com/itm/124919480806?hash=item1d15c801e6:g:HgEAAOSwppFfOp9m,https://i.ebayimg.com/thumbs/images/g/HgEAAOSwppFfOp9m/s-l225.jpg
177,shoe,Nike Air Max Flywire Running Shoes Mens Size 14 Gray White Sneakers 386368-015,$64.97,https://www.ebay.com/itm/255148936291?hash=item3b680fcc63:g:qoMAAOSw80Vgs86N,https://i.ebayimg.com/thumbs/images/g/qoMAAOSw80Vgs86N/s-l225.jpg
178,shoe,NIKE 27cm Pnk 270 A01023-401 Pink Size 27cm Sneakers 7574 From Japan,$193.80,https://www.ebay.com/itm/114881908521?hash=item1abf7ecf29:g:aKMAAOSwkctg5YVM,https://i.ebayimg.com/thumbs/images/g/aKMAAOSwkctg5YVM/s-l225.jpg
179,shoe,NIKE Low-Cut 28.5cm Leather Ct2537-100 Multicolor 28.5cm Sneakers From Japan,$277.10,https://www.ebay.com/itm/114753555717?hash=item1ab7d84d05:g:EGoAAOSwhwhgapeG,https://i.ebayimg.com/thumbs/images/g/EGoAAOSwhwhgapeG/s-l225.jpg
180,shoe,Retro 530 Silber SG just Laufschuhe Turnschuhe atmungsaktives [NEW BALANCE] #,$57.26,https://www.ebay.com/itm/294360931682?hash=item4489475d62:g:FjIAAOSwsOphKJih,https://i.ebayimg.com/thumbs/images/g/FjIAAOSwsOphKJih/s-l225.jpg
181,shoe,NIKE LOW-CUT 29CM PNK AT6395-600 NSW SETTER Pink Size 29cm Sneakers 4145,$187.85,https://www.ebay.com/itm/114821464808?hash=item1abbe482e8:g:cVkAAOSw6jhgqjOp,https://i.ebayimg.com/thumbs/images/g/cVkAAOSw6jhgqjOp/s-l225.jpg
182,shoe,"Bundeswehr Sports Shoes, terrain, in Black, Outdoor Sneakers Running Shoes",$23.42 to $26.93,https://www.ebay.com/itm/393175308051?hash=item5b8b131713:g:ubgAAOSwSHlgQnqv,https://i.ebayimg.com/thumbs/images/g/ubgAAOSwSHlgQnqv/s-l225.jpg
183,shoe,NIKE LOW-CUT 25CM OG UNIVERSITY GOLD Multicolor Size 25cm Sneakers 2703,$192.80,https://www.ebay.com/itm/114821445433?hash=item1abbe43739:g:5VYAAOSw1qxgqi2t,https://i.ebayimg.com/thumbs/images/g/5VYAAOSw1qxgqi2t/s-l225.jpg
184,shoe,NIKE 98 Air 640744-005 27cm Gray Size 27cm Fashion sneakers 4020 From Japan,$327.25,https://www.ebay.com/itm/114631144437?hash=item1ab08c73f5:g:bIEAAOSw2FNgALNk,https://i.ebayimg.com/thumbs/images/g/bIEAAOSw2FNgALNk/s-l225.jpg
185,shoe,NIKE 55 55 Bq6166-102 26cm White Size 26cm Fashion sneakers 4020 From Japan,$227.80,https://www.ebay.com/itm/114631116102?hash=item1ab08c0546:g:YJ0AAOSwjO1gAKw4,https://i.ebayimg.com/thumbs/images/g/YJ0AAOSwjO1gAKw4/s-l225.jpg
186,shoe,"New adidas Yeezy Boost 700 MNVN Blue Tint, GZ0711, Size US 5.5",$228.50,https://www.ebay.com/itm/133887238379?hash=item1f2c4d20eb:g:AZoAAOSwOJ1hT0c-,https://i.ebayimg.com/thumbs/images/g/AZoAAOSwOJ1hT0c-/s-l225.jpg
187,shoe,NIKE _943807-012 27cm Grn Green Size 27cm Fashion sneakers 1498 From Japan,$243.95,https://www.ebay.com/itm/114804184378?hash=item1abadcd53a:g:dX0AAOSwvMRgm4Z5,https://i.ebayimg.com/thumbs/images/g/dX0AAOSwvMRgm4Z5/s-l225.jpg
188,shoe,Men's Running Shoe Nike Revolution 5 Black Atomic Orange Obsidian BQ3204017 10,$0.99,https://www.ebay.com/itm/115010782625?hash=item1ac72d45a1:g:6bkAAOSwFPZhJAS0,https://i.ebayimg.com/thumbs/images/g/6bkAAOSwFPZhJAS0/s-l225.jpg
189,shoe,NIKE Son Of San'Obu 616775-005 26cm Black 26cm Fashion sneakers From Japan,$177.65,https://www.ebay.com/itm/114752937464?hash=item1ab7ceddf8:g:GqQAAOSwIkpgaeuR,https://i.ebayimg.com/thumbs/images/g/GqQAAOSwIkpgaeuR/s-l225.jpg
190,shoe,NIKE Air Vapormax 2019 Low-Cut 25cm Bv1712-001 Gray 25cm Sneakers From Japan,$277.10,https://www.ebay.com/itm/114753045113?hash=item1ab7d08279:g:gOMAAOSw6jhgagjU,https://i.ebayimg.com/thumbs/images/g/gOMAAOSw6jhgagjU/s-l225.jpg
191,shoe,Shoes New Balance Ml-574 Ete Black 11½,$150.69,https://www.ebay.com/itm/115010585501?hash=item1ac72a439d:g:ANgAAOSwsfpgVOAo,https://i.ebayimg.com/thumbs/images/g/ANgAAOSwsfpgVOAo/s-l225.jpg
192,shoe,NIKE LOW-CUT CD6109-200 26.5CM BEG Beige Size 26.5cm Sneakers 694 From Japan,$388.45,https://www.ebay.com/itm/114821316965?hash=item1abbe24165:g:qx4AAOSwK0dgqgaO,https://i.ebayimg.com/thumbs/images/g/qx4AAOSwK0dgqgaO/s-l225.jpg
193,shoe,NIKE Instir 27.5cm Blk Fashion sneakers 3146 From Japan,$195.50,https://www.ebay.com/itm/114626977196?hash=item1ab04cddac:g:sMcAAOSwcsJf~c0k,https://i.ebayimg.com/thumbs/images/g/sMcAAOSwcsJf~c0k/s-l225.jpg
194,shoe,Jordan 12 Dark Concord UK 8,$314.54,https://www.ebay.com/itm/154626061420?hash=item24006e746c:g:E60AAOSwWvphQhcU,https://i.ebayimg.com/thumbs/images/g/E60AAOSwWvphQhcU/s-l225.jpg
195,shoe,"Size 9.5 - Nike SB Dunk Low Chinese New Year ""Street Hawker""",$395.00,https://www.ebay.com/itm/115010504668?epid=5043560445&hash=item1ac72907dc:g:OK4AAOSwGt1hQwod,https://i.ebayimg.com/thumbs/images/g/OK4AAOSwGt1hQwod/s-l225.jpg
196,shoe,NEW BALANCE Shoes M991 Fa uk-10,$279.28,https://www.ebay.com/itm/115010012306?hash=item1ac7218492:g:tk0AAOSwKZ5ZySJK,https://i.ebayimg.com/thumbs/images/g/tk0AAOSwKZ5ZySJK/s-l225.jpg
197,shoe,NIKE  27.5cm Blk 414571 061 Size US 9.5 From Japan Sneaker 2435,$342.75,https://www.ebay.com/itm/114344372584?hash=item1a9f74a968:g:ddoAAOSwNZRfLZ1h,https://i.ebayimg.com/thumbs/images/g/ddoAAOSwNZRfLZ1h/s-l225.jpg
198,shoe,NIKE 28Cm Bq-6166-403 55 Size US 10 vy From Japan Fashion sneaker 9692,$232.90,https://www.ebay.com/itm/114468794047?hash=item1aa6df2ebf:g:zHsAAOSwK9lfi07S,https://i.ebayimg.com/thumbs/images/g/zHsAAOSwK9lfi07S/s-l225.jpg
199,shoe,NIKE 95 Air 609048-092 27.5cm Black Size 27.5cm Fashion sneakers From Japan,$294.10,https://www.ebay.com/itm/114631772671?hash=item1ab09609ff:g:IAUAAOSw~FZgAU~I,https://i.ebayimg.com/thumbs/images/g/IAUAAOSw~FZgAU~I/s-l225.jpg
200,shoe,NIKE SP HIPPIE 04 27CM CD3476-100 Gray Size 27cm Sneakers 6591 From Japan,$208.00,https://www.ebay.com/itm/114821278126?hash=item1abbe1a9ae:g:iRoAAOSwnj5gqffq,https://i.ebayimg.com/thumbs/images/g/iRoAAOSwnj5gqffq/s-l225.jpg
201,shoe,NIKE 845037-021Xxxi   27Cm Orn Orange Size 27cm Fashion sneakers From Japan,$243.00,https://www.ebay.com/itm/114886291485?hash=item1abfc1b01d:g:wzgAAOSwrVNg6dRq,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif
202,shoe,"800$ Balenciaga Olive Suede High Tops Sneakers size US 12, EU 45 Made in Italy",$599.00,https://www.ebay.com/itm/174902622548?hash=item28b9023954:g:yRgAAOSwyARbQ48u,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif
203,shoe,NIKE Low-Cut 26cm Cu7623-001 Black 26cm Fashion sneakers 1282 From Japan,$277.10,https://www.ebay.com/itm/114752815049?hash=item1ab7ccffc9:g:cJYAAOSwDkVgaccV,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif
